#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     32.4053     32.4053           0
           2     28.7638     30.5845     1.28747
           3     29.9927     30.3872    0.873302
           4     29.7707     30.2331    0.668439
           5     29.4944     30.0854    0.550837
           6     30.2381     30.1108    0.459618
           7     30.6162      30.183    0.399588
           8     29.4775     30.0948     0.35924
           9     28.5136     29.9191    0.359729
          10      28.731     29.8003    0.342816
          11      35.365     30.3062    0.574264
          12     31.4796      30.404    0.534669
          13      27.664     30.1932    0.533469
          14     27.5073     30.0014    0.528738
          15     28.8802     29.9266    0.498744
          16     30.9437     29.9902    0.471606
          17     29.8135     29.9798    0.443979
          18     32.0243     30.0934    0.433599
          19      30.726     30.1267    0.412054
          20     33.7806     30.3094     0.43005
