#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.794005   -0.794005           0
           2   -0.793964   -0.793984  1.4227e-05
           3   -0.795291    -0.79442 0.000355673
           4   -0.791294   -0.793639 0.000727345
           5    -0.79409   -0.793729 0.000587456
           6   -0.796166   -0.794135 0.000614098
           7   -0.795251   -0.794294 0.000546657
           8   -0.794687   -0.794343 0.000480525
           9   -0.799287   -0.794893 0.000671303
          10   -0.795191   -0.794923 0.000604834
          11   -0.794091   -0.794847  0.00055455
          12   -0.790058   -0.794448 0.000635943
          13   -0.793428   -0.794369 0.000591841
          14    -0.79484   -0.794403 0.000550521
          15   -0.791827   -0.794231 0.000539936
          16   -0.795729   -0.794325 0.000514245
          17   -0.795098    -0.79437 0.000486002
          18   -0.791979   -0.794238 0.000476821
          19   -0.794881   -0.794271 0.000452926
          20   -0.796566   -0.794386 0.000444569
