#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.227775    0.227775           0
           2    0.226784    0.227279 0.000350316
           3    0.230229    0.228262 0.000836068
           4    0.231529    0.229079 0.000945226
           5     0.22863    0.228989 0.000760434
           6    0.227737    0.228781 0.000661721
           7    0.229249    0.228848 0.000570564
           8    0.227578    0.228689 0.000520838
           9    0.225071    0.228287 0.000598335
          10    0.228063    0.228264 0.000538919
          11    0.227417    0.228187 0.000495402
          12    0.227752    0.228151 0.000455446
          13    0.230038    0.228296 0.000442926
          14    0.231337    0.228513  0.00046149
          15    0.226165    0.228357 0.000456503
          16    0.229174    0.228408  0.00043082
          17    0.228798    0.228431 0.000406086
          18    0.226124    0.228303  0.00040324
          19    0.225259    0.228143 0.000412611
          20    0.227584    0.228115 0.000392926
