#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.98665     1.98665           0
           2     2.01245     1.99955  0.00911997
           3     2.03233     2.01048   0.0107962
           4     1.99502     2.00661  0.00876135
           5     1.96502     1.99829   0.0102223
           6     2.04198     2.00558   0.0108049
           7     2.03144     2.00927  0.00987285
           8     2.02042     2.01066  0.00873652
           9      2.0362      2.0135  0.00821373
          10     2.02114     2.01426  0.00742777
          11     1.97903     2.01106  0.00741102
          12     1.99826     2.00999  0.00686984
          13     2.03684     2.01206  0.00664443
          14     2.02625     2.01307  0.00624662
          15     2.03606     2.01461  0.00601527
          16      2.0258      2.0153  0.00567988
          17       2.014     2.01523  0.00534629
          18     2.01181     2.01504  0.00505264
          19     2.01184     2.01487  0.00478951
          20     1.99359     2.01381  0.00466673
