#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.003454   -0.003454           0
           2   -0.005416   -0.004435 0.000693672
           3   -0.002846 -0.00390533 0.000633158
           4     0.00318   -0.002134  0.00160584
           5    0.002604  -0.0011864  0.00153907
           6   -0.001712   -0.001274  0.00128505
           7    -1.4e-05   -0.001094  0.00111401
           8   -0.004606   -0.001533  0.00105772
           9    0.002812 -0.00105022  0.00104458
          10   -0.009984  -0.0019436  0.00126576
          11    0.003612 -0.00143855  0.00124739
          12    0.007936-0.000657333  0.00136634
          13    0.001162-0.000517385  0.00126838
          14    0.010216 0.000249286  0.00139032
          15   -0.004108   -4.12e-05  0.00132763
          16   -0.003148-0.000235375  0.00125877
          17    0.001086-0.000157647  0.00118712
          18     0.00143-6.94444e-05  0.00112444
          19    0.004222 0.000156421  0.00108771
          20    0.008036   0.0005504  0.00110237
