#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.261968    0.261968           0
           2    0.254591     0.25828  0.00260791
           3    0.259238    0.258599  0.00175806
           4    0.254338    0.257534  0.00160917
           5    0.255091    0.257045   0.0013595
           6    0.257307    0.257089  0.00113362
           7    0.258456    0.257284 0.000988359
           8     0.25742    0.257301 0.000864961
           9    0.260305    0.257635 0.000830772
          10    0.257763    0.257648 0.000747793
          11    0.260284    0.257887 0.000717199
          12    0.251616    0.257365 0.000826211
          13     0.25407    0.257111 0.000800597
          14    0.255833     0.25702 0.000748604
          15    0.262418     0.25738 0.000780418
          16    0.259195    0.257493 0.000739844
          17    0.256246     0.25742 0.000699951
          18     0.25809    0.257457 0.000662054
          19     0.26147    0.257668 0.000660033
          20    0.258223    0.257696 0.000627613
