#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.937513   -0.937513           0
           2   -0.933544   -0.935528  0.00140338
           3   -0.930991   -0.934016  0.00154927
           4   -0.932719   -0.933692  0.00119541
           5   -0.933383    -0.93363 0.000957915
           6   -0.932369    -0.93342 0.000820977
           7   -0.937443   -0.933994 0.000882193
           8   -0.932043   -0.933751 0.000804929
           9   -0.924699   -0.932745  0.00118784
          10   -0.925562   -0.932027  0.00126777
          11   -0.927521   -0.931617  0.00121687
          12   -0.931737   -0.931627  0.00111551
          13   -0.938671   -0.932169  0.00115382
          14   -0.938309   -0.932607  0.00115174
          15   -0.932454   -0.932597  0.00107501
          16   -0.934903   -0.932741  0.00101743
          17   -0.933631   -0.932794 0.000958928
          18   -0.934353    -0.93288 0.000909559
          19   -0.938404   -0.933171 0.000906966
          20   -0.934725   -0.933249 0.000864941
