#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.218939    0.218939           0
           2    0.215262    0.217101  0.00129986
           3    0.219968    0.218056  0.00116609
           4    0.218051    0.218055 0.000874572
           5    0.218578     0.21816 0.000705891
           6    0.215954    0.217792  0.00067723
           7    0.218284    0.217862 0.000584117
           8    0.216266    0.217663 0.000544137
           9    0.214607    0.217323 0.000580015
          10      0.2172    0.217311 0.000522144
          11    0.217309    0.217311 0.000474677
          12    0.217347    0.217314  0.00043513
          13    0.220193    0.217535 0.000454551
          14     0.22018    0.217724 0.000459655
          15    0.213926    0.217471  0.00049385
          16    0.217635    0.217481 0.000463091
          17    0.218614    0.217548 0.000440617
          18    0.215528    0.217436 0.000430197
          19    0.214564    0.217284 0.000433297
          20    0.215848    0.217213 0.000417542
