#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.241533    0.241533           0
           2    0.242248     0.24189 0.000252719
           3    0.246028    0.243269  0.00113859
           4    0.241612    0.242855 0.000926237
           5    0.239601    0.242204 0.000942266
           6    0.238157     0.24153 0.000997842
           7    0.241107    0.241469 0.000857122
           8    0.247137    0.242178  0.00100085
           9    0.243113    0.242282 0.000895023
          10    0.240754    0.242129 0.000818456
          11    0.244088    0.242307  0.00076318
          12    0.240765    0.242179 0.000710323
          13    0.237863    0.241847 0.000729146
          14    0.244664    0.242048 0.000704278
          15      0.2419    0.242038 0.000657395
          16    0.245239    0.242238 0.000646024
          17    0.246202    0.242471  0.00064873
          18    0.237715    0.242207 0.000664325
          19    0.245454    0.242378 0.000650977
          20     0.24235    0.242376 0.000618429
