#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.003782   -0.003782           0
           2   -0.003674   -0.003728 3.81838e-05
           3    0.006578-0.000292667  0.00280505
           4    0.005512   0.0011585  0.00245058
           5   -0.000384     0.00085  0.00197979
           6    -0.00264 0.000268333  0.00173317
           7   -0.003422-0.000258857   0.0015637
           8    0.005482  0.00045875  0.00152403
           9    0.005326 0.000999556  0.00144747
          10    -0.00287   0.0006126  0.00135345
          11    0.010014  0.00146727   0.0014758
          12    0.001368    0.001459  0.00135284
          13    0.006124  0.00181785  0.00129549
          14     4.4e-05  0.00169114  0.00120914
          15   -0.008112   0.0010376  0.00129314
          16    -0.00701 0.000534625  0.00130648
          17   -0.012892-0.000255176  0.00144882
          18    0.005528 6.61111e-05   0.0014035
          19    0.008354 0.000502316  0.00139578
          20    -0.00185   0.0003847  0.00133093
