#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.006806    0.006806           0
           2   -0.157834   -0.075514    0.058209
           3   -0.015442    -0.05549   0.0421096
           4    -0.10384  -0.0675775   0.0332718
           5   -0.170114  -0.0880848   0.0323254
           6    0.079374   -0.060175    0.037078
           7   -0.003678   -0.052104   0.0326477
           8     0.09329  -0.0339298   0.0332427
           9   -0.045606  -0.0352271   0.0295743
          10    0.096478  -0.0220566   0.0294037
          11    0.141218 -0.00721345   0.0302459
          12    0.045532   -0.002818    0.028043
          13   -0.086898 -0.00928569   0.0266212
          14    0.068546 -0.00372629   0.0252935
          15   -0.134164  -0.0124221   0.0250576
          16    -0.11891  -0.0190776   0.0243593
          17   -0.045118  -0.0206094   0.0229745
          18    0.129574  -0.0122659   0.0231637
          19   -0.158016  -0.0199369     0.02318
          20   -0.063566  -0.0221184   0.0221234
