#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.415077    0.415077           0
           2     0.40268    0.408879  0.00438305
           3     0.42104    0.412932  0.00441527
           4    0.418351    0.414287  0.00351313
           5    0.406724    0.412775  0.00311919
           6    0.428651    0.415421  0.00354842
           7    0.428234    0.417251  0.00348176
           8    0.405707    0.415808   0.0033322
           9    0.419017    0.416165  0.00298097
          10    0.418852    0.416433  0.00269496
          11    0.403485    0.415256  0.00269481
          12    0.402204    0.414169  0.00268077
          13    0.410393    0.413878  0.00249024
          14    0.425464    0.414706  0.00244601
          15    0.409214     0.41434  0.00231018
          16    0.404338    0.413714  0.00224878
          17    0.445511    0.415585  0.00278786
          18    0.437602    0.416808  0.00288886
          19    0.424057     0.41719  0.00276189
          20    0.404198     0.41654  0.00269911
