#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.492983    0.492983           0
           2    0.485065    0.489024  0.00279959
           3    0.496877    0.491642  0.00283752
           4    0.480813    0.488934  0.00316626
           5    0.503118    0.491771  0.00358516
           6    0.457506     0.48606  0.00600872
           7    0.475238    0.484514  0.00534551
           8    0.471196    0.482849  0.00492973
           9    0.488913    0.483523  0.00442778
          10    0.472907    0.482462  0.00411031
          11    0.475314    0.481812  0.00378765
          12    0.479918    0.481654   0.0034753
          13    0.459403    0.479942  0.00360489
          14     0.48429    0.480253  0.00336074
          15    0.461345    0.478992   0.0033648
          16    0.478037    0.478933  0.00315503
          17    0.473238    0.478598  0.00298717
          18    0.506063    0.480123  0.00318717
          19    0.491772    0.480737  0.00307783
          20    0.505246    0.481962   0.0031585
