#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.003128   -0.003128           0
           2   -0.003314   -0.003221 6.57609e-05
           3    0.007668 0.000408667  0.00296393
           4    0.005452   0.0016695  0.00247665
           5   -0.001156   0.0011044  0.00204477
           6   -0.004238    0.000214  0.00188791
           7   -0.003794-0.000358571  0.00170282
           8    0.005002   0.0003115  0.00161644
           9      0.0044 0.000765778  0.00149931
          10   -0.003776   0.0003116   0.0014165
          11    0.009922  0.00118527  0.00153368
          12    0.000648   0.0011405  0.00140652
          13    0.005576  0.00148169  0.00133907
          14   -0.000522  0.00133857  0.00125105
          15   -0.008156   0.0007056  0.00131808
          16   -0.008636  0.00012175  0.00135887
          17   -0.013154-0.000659176  0.00148649
          18     0.00496   -0.000347  0.00143631
          19    0.007718 7.74737e-05  0.00142206
          20   -0.001496    -1.2e-06  0.00135313
