#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.786929   -0.786929           0
           2   -0.787817   -0.787373 0.000314111
           3     -0.7826   -0.785782  0.00131588
           4    -0.78437   -0.785429  0.00103318
           5   -0.785847   -0.785512 0.000829914
           6   -0.787106   -0.785778 0.000732886
           7   -0.782727   -0.785342 0.000746639
           8   -0.784174   -0.785196 0.000667428
           9   -0.783089   -0.784962  0.00063301
          10   -0.787091   -0.785175 0.000604444
          11   -0.786453   -0.785291 0.000560547
          12   -0.782746   -0.785079 0.000552519
          13   -0.782943   -0.784915 0.000533898
          14   -0.787883   -0.785127 0.000536223
          15   -0.786412   -0.785212 0.000507272
          16    -0.78698   -0.785323 0.000487451
          17     -0.7866   -0.785398  0.00046453
          18   -0.787888   -0.785536 0.000458857
          19   -0.784036   -0.785457 0.000441452
          20   -0.788317     -0.7856 0.000441924
