#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.299558    0.299558           0
           2    0.301171    0.300365 0.000570108
           3    0.302215    0.300981 0.000630838
           4    0.297034    0.299995 0.000976741
           5    0.299849    0.299965 0.000781828
           6    0.294927    0.299126  0.00100604
           7    0.297174    0.298847 0.000900124
           8    0.306254    0.299773  0.00117064
           9    0.297065    0.299472  0.00107855
          10    0.297635    0.299288 0.000986209
          11    0.302524    0.299582 0.000939402
          12    0.297199    0.299384 0.000881859
          13    0.297588    0.299246 0.000824773
          14    0.295124    0.298951 0.000816707
          15    0.302962    0.299219  0.00080485
          16     0.29688    0.299072 0.000767708
          17    0.294944     0.29883 0.000759995
          18     0.30149    0.298977 0.000732003
          19    0.300981    0.299083 0.000701032
          20    0.301477    0.299202 0.000676127
