#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     56.2859     56.2859           0
           2     55.4873     55.8866    0.282352
           3     50.9173     54.2302     1.36552
           4     57.8472     55.1345     1.28923
           5     56.2729     55.3622      1.0513
           6     57.4745     55.7142    0.933172
           7     55.8948       55.74    0.800218
           8     57.1519     55.9165    0.719389
           9     57.6498     56.1091    0.664738
          10     58.6986      56.368    0.646739
          11     56.2615     56.3584    0.588017
          12     54.9055     56.2373    0.551338
          13     56.7058     56.2733    0.510104
          14      57.321     56.3482    0.479126
          15      58.108     56.4655    0.461324
          16     54.9092     56.3682    0.442627
          17      53.995     56.2286    0.438051
          18     55.1951     56.1712    0.417461
          19     58.5813      56.298    0.414313
          20     57.6711     56.3667    0.399246
