#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     32.3345     32.3345           0
           2     30.7366     31.5356    0.564943
           3     29.0728     30.7146    0.768852
           4     32.0569     31.0502    0.645732
           5     33.2856     31.4973    0.653273
           6     32.3168     31.6339    0.558492
           7     31.9984     31.6859    0.481129
           8     34.1959     31.9997    0.513188
           9     33.6023     32.1778    0.486081
          10      35.905     32.5505    0.562506
          11     35.3639     32.8062     0.56654
          12     31.6282     32.7081    0.527765
          13     35.2141     32.9008    0.521185
          14     34.5924     33.0217    0.497765
          15     35.9311     33.2156    0.500948
          16      32.954     33.1993    0.469905
          17     32.3951      33.152    0.444638
          18     31.3188     33.0501    0.431442
          19     34.9719     33.1513    0.420423
          20     33.2969     33.1586    0.399465
