#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.552068   -0.552068           0
           2     -0.5574   -0.554734  0.00188515
           3    -0.55338   -0.554283  0.00130968
           4   -0.552672    -0.55388  0.00104232
           5   -0.554596   -0.554023 0.000843638
           6    -0.55466   -0.554129 0.000709676
           7   -0.556196   -0.554425 0.000666885
           8   -0.554504   -0.554434 0.000583598
           9   -0.555896   -0.554597 0.000540875
          10   -0.552704   -0.554408 0.000518854
          11   -0.553724   -0.554345 0.000475392
          12   -0.553812   -0.554301  0.00043785
          13   -0.556252   -0.554451 0.000429119
          14   -0.556592   -0.554604 0.000424843
          15   -0.552456   -0.554461 0.000419961
          16   -0.556596   -0.554594 0.000414375
          17    -0.55514   -0.554626 0.000391241
          18   -0.554824   -0.554637  0.00036966
          19   -0.554292   -0.554619  0.00035065
          20    -0.55364    -0.55457 0.000336518
