#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.270796    0.270796           0
           2    0.270168    0.270482 0.000222099
           3    0.270044    0.270336 0.000190092
           4    0.268264    0.269818  0.00047079
           5    0.268792    0.269613 0.000418959
           6    0.273081    0.270191 0.000632659
           7     0.27578    0.270989 0.000916792
           8    0.270098    0.270878  0.00080894
           9    0.275596    0.271402 0.000872553
          10    0.269898    0.271252 0.000798158
          11    0.273631    0.271468 0.000754333
          12     0.26779    0.271161 0.000751172
          13    0.265876    0.270755 0.000795858
          14    0.268936    0.270625 0.000749543
          15    0.274251    0.270867 0.000737527
          16    0.269849    0.270803  0.00069417
          17    0.266089    0.270526 0.000706559
          18    0.268964    0.270439 0.000672609
          19    0.274351    0.270645 0.000667983
          20     0.27106    0.270666 0.000634906
