#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.650675   -0.650675           0
           2    -0.65463   -0.652652  0.00139798
           3   -0.653722   -0.653009 0.000976421
           4    -0.65068   -0.652427 0.000889173
           5   -0.650565   -0.652054  0.00078542
           6   -0.652918   -0.652198 0.000667561
           7   -0.654452    -0.65252 0.000645195
           8   -0.654174   -0.652727 0.000596731
           9   -0.652167   -0.652665 0.000533664
          10   -0.650636   -0.652462 0.000517414
          11   -0.655482   -0.652736 0.000538314
          12   -0.653723   -0.652819  0.00049969
          13   -0.652715   -0.652811 0.000461316
          14   -0.653412   -0.652854 0.000430361
          15    -0.65096   -0.652727 0.000419781
          16   -0.652183   -0.652693 0.000394923
          17   -0.652078   -0.652657 0.000373349
          18   -0.654659   -0.652768 0.000368806
          19   -0.650658   -0.652657 0.000365736
          20   -0.651795   -0.652614 0.000349984
