#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.359265    0.359265           0
           2    0.340705    0.349985  0.00656195
           3    0.358213    0.352728  0.00491441
           4    0.353702    0.352971  0.00369184
           5    0.350396    0.352456   0.0029892
           6    0.356911    0.353199  0.00258155
           7    0.339861    0.351293  0.00282984
           8    0.353505     0.35157  0.00248958
           9    0.358979    0.352393  0.00234511
          10    0.353519    0.352506   0.0021133
          11    0.351301    0.352396  0.00192401
          12    0.354661    0.352585  0.00177291
          13    0.351664    0.352514  0.00163795
          14    0.355332    0.352715  0.00153327
          15    0.345198    0.352214  0.00151073
          16    0.359209    0.352651  0.00147821
          17    0.349736     0.35248  0.00140117
          18     0.35779    0.352775  0.00135403
          19    0.344232    0.352325  0.00135536
          20    0.355813      0.3525  0.00129877
