#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.79318     3.79318           0
           2     3.93346     3.86332   0.0495961
           3     3.97853     3.90173   0.0455679
           4     3.81286     3.87951   0.0392195
           5     3.63641     3.83089   0.0536248
           6      3.6671     3.80359   0.0511657
           7     3.85908     3.81152    0.044466
           8     3.80308     3.81046   0.0389203
           9     3.95004     3.82597   0.0375589
          10     3.75459     3.81883   0.0344747
          11     3.96619     3.83223   0.0338433
          12      3.9524     3.84224   0.0324709
          13     3.81651     3.84026   0.0300334
          14     3.62078     3.82459   0.0317173
          15     3.74567     3.81933   0.0300359
          16     3.75864     3.81553   0.0283972
          17     3.81434     3.81546   0.0267269
          18     3.90115     3.82022   0.0256625
          19     3.53334     3.80512   0.0284085
          20     3.69292     3.79951   0.0275365
