#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.540772   -0.540772           0
           2   -0.543035   -0.541904 0.000800105
           3   -0.542041    -0.54195 0.000534719
           4   -0.542155   -0.542001 0.000403503
           5   -0.539966   -0.541594 0.000486556
           6   -0.542188   -0.541693 0.000415399
           7    -0.54314     -0.5419 0.000404259
           8   -0.543532   -0.542104 0.000401936
           9   -0.540893   -0.541969 0.000379107
          10   -0.541843   -0.541957 0.000341407
          11   -0.544631     -0.5422 0.000387372
          12   -0.542436   -0.542219 0.000355593
          13   -0.542448   -0.542237 0.000328674
          14   -0.543252   -0.542309 0.000313086
          15   -0.540692   -0.542202 0.000310234
          16   -0.543527   -0.542284 0.000301709
          17   -0.543441   -0.542352 0.000291526
          18   -0.542938   -0.542385 0.000277137
          19   -0.541775   -0.542353 0.000264405
          20   -0.544192   -0.542445 0.000266696
