#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.218485    0.218485           0
           2    0.224259    0.221372  0.00204151
           3    0.221674    0.221473  0.00136348
           4      0.2226    0.221754  0.00105133
           5    0.220959    0.221595 0.000853016
           6    0.219681    0.221276 0.000768187
           7    0.224023    0.221669 0.000752022
           8    0.222592    0.221784 0.000666818
           9    0.222887    0.221907 0.000603873
          10    0.222879    0.222004 0.000551256
          11    0.218759    0.221709 0.000574692
          12     0.22011    0.221576 0.000542022
          13    0.217532    0.221264   0.0005828
          14    0.222584    0.221359 0.000548736
          15    0.223612    0.221509  0.00053232
          16     0.22488     0.22172 0.000539129
          17    0.225708    0.221954 0.000556136
          18    0.216545    0.221654  0.00060098
          19    0.223482     0.22175    0.000577
          20    0.225766    0.221951  0.00058204
