#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.106718    0.106718           0
           2    0.097192    0.101955  0.00336795
           3    0.083314   0.0957413  0.00554808
           4    0.079374   0.0916495   0.0054655
           5    0.080252     0.08937   0.0048244
           6    0.089546   0.0893993  0.00402042
           7    0.083064   0.0884943  0.00354648
           8    0.093594   0.0891317  0.00315994
           9    0.076544   0.0877331  0.00310297
          10    0.102992    0.089259  0.00314555
          11    0.075004   0.0879631  0.00311512
          12    0.099694   0.0889407  0.00300501
          13    0.078748   0.0881566  0.00287432
          14    0.090918   0.0883539  0.00267577
          15    0.089882   0.0884557  0.00249932
          16    0.098192   0.0890642  0.00241606
          17    0.105888   0.0900539  0.00246831
          18    0.089794   0.0900394  0.00233122
          19    0.099414   0.0905328  0.00226014
          20    0.092718   0.0906421  0.00214977
