#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.298325    0.298325           0
           2    0.301338    0.299831  0.00106518
           3    0.306505    0.302056  0.00195026
           4    0.305951     0.30303  0.00168839
           5    0.300103    0.302444  0.00144861
           6    0.300526    0.302125  0.00124197
           7     0.29804    0.301541  0.00119379
           8    0.298314    0.301138  0.00111063
           9    0.299879    0.300998 0.000995986
          10    0.299869    0.300885 0.000902756
          11    0.302694    0.301049 0.000835533
          12    0.299747    0.300941 0.000772919
          13    0.300443    0.300903  0.00071441
          14    0.295957    0.300549 0.000745609
          15    0.298214    0.300394 0.000711968
          16     0.30828    0.300887 0.000820518
          17    0.300585    0.300869 0.000772444
          18    0.302993    0.300987 0.000738491
          19    0.289404    0.300377 0.000917369
          20    0.301472    0.300432 0.000873132
