#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.428117    0.428117           0
           2    0.412737    0.420427   0.0054376
           3    0.413431    0.418095  0.00409471
           4    0.414829    0.417279  0.00315138
           5    0.415222    0.416867  0.00254779
           6     0.40334    0.414613  0.00295701
           7    0.410311    0.413998  0.00259764
           8    0.413868    0.413982  0.00227299
           9    0.413633    0.413943  0.00202076
          10    0.409592    0.413508  0.00186495
          11    0.408649    0.413066  0.00174693
          12    0.422453    0.413849  0.00176784
          13    0.425941    0.414779  0.00186053
          14    0.419799    0.415137  0.00176186
          15    0.407772    0.414646  0.00171145
          16    0.426084    0.415361  0.00174741
          17    0.420159    0.415643  0.00166726
          18    0.434131     0.41667  0.00186433
          19    0.414728    0.416568  0.00176901
          20    0.422806     0.41688  0.00170784
