#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     7.26179     7.26179           0
           2     7.14931     7.20555    0.039766
           3     7.16804     7.19304   0.0284087
           4     7.15518     7.18358   0.0228289
           5     6.72224     7.09131   0.0845239
           6     7.16573     7.10371   0.0713409
           7      7.5303     7.16466   0.0832015
           8     6.63383      7.0983   0.0956687
           9      7.5858     7.15247   0.0991947
          10     6.85626     7.12285   0.0935935
          11     7.27015     7.13624   0.0860376
          12     7.25726     7.14632   0.0794567
          13     6.95429     7.13155   0.0747052
          14     7.30946     7.14426   0.0704416
          15     6.58422     7.10692     0.07499
          16     6.93467     7.09616   0.0710718
          17      6.9375     7.08682    0.067501
          18     7.13251     7.08936   0.0637987
          19     6.93331     7.08115   0.0609672
          20     7.17385     7.08578   0.0580948
