#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.756612   -0.756612           0
           2   -0.759628    -0.75812  0.00106632
           3   -0.754116   -0.756785  0.00130112
           4   -0.755544   -0.756475  0.00101217
           5   -0.757348    -0.75665 0.000824658
           6    -0.75784   -0.756848  0.00071068
           7   -0.760176   -0.757323 0.000751539
           8    -0.75818   -0.757431  0.00066518
           9   -0.760304    -0.75775 0.000663486
          10   -0.756424   -0.757617  0.00061024
          11   -0.759012   -0.757744 0.000567784
          12   -0.756904   -0.757674 0.000524766
          13   -0.757912   -0.757692 0.000484719
          14   -0.757656    -0.75769 0.000450103
          15   -0.756292   -0.757597 0.000429633
          16     -0.7588   -0.757672 0.000409312
          17   -0.760272   -0.757825 0.000412826
          18   -0.756728   -0.757764 0.000394362
          19    -0.75502   -0.757619 0.000399171
          20    -0.76068   -0.757772 0.000407492
