#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.446747    0.446747           0
           2    0.420571    0.433659   0.0092547
           3    0.431286    0.432868  0.00620351
           4    0.438488    0.434273  0.00480913
           5    0.431456    0.433709  0.00388017
           6    0.417838    0.431064  0.00403564
           7    0.441496    0.432554  0.00372414
           8    0.400353    0.428529  0.00497946
           9    0.408689    0.426325  0.00488987
          10    0.418379     0.42553  0.00446497
          11    0.410701    0.424182  0.00425771
          12    0.423316     0.42411  0.00390352
          13    0.453484     0.42637  0.00420669
          14    0.453261     0.42829  0.00432257
          15    0.432637     0.42858   0.0040441
          16    0.416319    0.427814  0.00386327
          17    0.419632    0.427333  0.00366588
          18    0.427422    0.427338  0.00346222
          19    0.429121    0.427431  0.00328127
          20    0.422924    0.427206  0.00312494
