#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.383773    0.383773           0
           2    0.381886    0.382829 0.000667131
           3    0.387243      0.3843  0.00128086
           4    0.384355    0.384314 0.000960717
           5    0.377678    0.382987  0.00141412
           6    0.391902    0.384473  0.00179675
           7    0.388154    0.384999  0.00161519
           8    0.384659    0.384956  0.00141385
           9    0.376446    0.384011  0.00154083
          10    0.390407     0.38465  0.00151369
          11    0.387136    0.384876  0.00139286
          12    0.382496    0.384678  0.00129083
          13    0.380031     0.38432  0.00124003
          14    0.380045    0.384015  0.00118847
          15    0.387746    0.384264  0.00113497
          16     0.39437    0.384895  0.00122728
          17    0.394079    0.385436  0.00126843
          18    0.385012    0.385412  0.00119818
          19    0.385544    0.385419  0.00113513
          20    0.385971    0.385447  0.00107871
