#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     6.10576     6.10576           0
           2      5.8859     5.99583   0.0777339
           3     5.95293     5.98153   0.0531217
           4     6.01438     5.98974   0.0404712
           5     6.19456     6.03071   0.0488945
           6     6.17693     6.05508    0.046423
           7     5.98919     6.04566   0.0407342
           8     5.99778     6.03968   0.0360796
           9     6.00317     6.03562    0.032298
          10     6.06901     6.03896   0.0292402
          11     6.20919     6.05444   0.0304027
          12     6.01803      6.0514   0.0280201
          13     6.06021     6.05208   0.0258729
          14     6.00043     6.04839   0.0242864
          15     6.05812     6.04904    0.022676
          16     6.08662     6.05139   0.0213801
          17     6.20984     6.06071   0.0220606
          18     6.12148     6.06409   0.0210918
          19     5.98329     6.05983   0.0204059
          20     6.28016     6.07085   0.0221606
