#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00594    -0.00594           0
           2    0.006796    0.000428  0.00450286
           3     0.01094    0.003932   0.0041469
           4      0.0088    0.005149   0.0032839
           5   -0.004414   0.0032364  0.00313499
           6   -0.009366    0.001136  0.00324061
           7    0.001708  0.00121771  0.00277869
           8    0.008956    0.002185  0.00259426
           9    0.011514  0.00322156  0.00250454
          10   -0.006744    0.002225  0.00244433
          11     0.00728  0.00268455   0.0022649
          12   -0.005148  0.00203183  0.00216817
          13      0.0019  0.00202169  0.00200141
          14   -0.000196  0.00186329  0.00186471
          15   -0.003538   0.0015032  0.00177483
          16   -0.013148   0.0005875  0.00188538
          17   -0.018826-0.000554471  0.00209192
          18    0.015094 0.000314889  0.00214877
          19   -0.001354 0.000227053  0.00203747
          20   -0.008914    -0.00023   0.0019862
