#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.620956   -0.620956           0
           2   -0.621496   -0.621226 0.000190919
           3   -0.619312   -0.620588 0.000536249
           4   -0.618652   -0.620104 0.000580901
           5   -0.619248   -0.619933 0.000489298
           6   -0.621644   -0.620218 0.000483778
           7   -0.621884   -0.620456 0.000469575
           8   -0.619972   -0.620396 0.000414757
           9    -0.61634   -0.619945 0.000562503
          10   -0.618808   -0.619831 0.000517614
          11    -0.62086   -0.619925 0.000478933
          12   -0.619624     -0.6199 0.000439677
          13   -0.620424    -0.61994 0.000407702
          14    -0.62112   -0.620024 0.000387195
          15   -0.615908    -0.61975 0.000448199
          16   -0.620944   -0.619825 0.000426355
          17    -0.62046   -0.619862 0.000402911
          18   -0.620328   -0.619888 0.000381358
          19   -0.619216   -0.619852 0.000362922
          20   -0.620716   -0.619896 0.000347335
