#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.320493    0.320493           0
           2    0.319882    0.320188 0.000215764
           3    0.331851    0.324075  0.00317754
           4    0.328669    0.325224  0.00258236
           5     0.31817    0.323813  0.00242071
           6    0.322781    0.323641  0.00202336
           7    0.315383    0.322461  0.00204961
           8    0.318929     0.32202  0.00184036
           9    0.325618    0.322419  0.00167873
          10    0.323433    0.322521  0.00151391
          11    0.321623    0.322439  0.00137848
          12    0.323533     0.32253  0.00126662
          13    0.324171    0.322657  0.00117546
          14    0.319732    0.322448   0.0011099
          15    0.318489    0.322184  0.00106682
          16    0.330932    0.322731  0.00113163
          17    0.319822    0.322559  0.00107791
          18    0.326996    0.322806  0.00104583
          19    0.311045    0.322187   0.0011596
          20    0.325393    0.322347  0.00111264
