#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.430219    0.430219           0
           2    0.411884    0.421051  0.00648223
           3    0.416357    0.419487  0.00450636
           4    0.448222     0.42667  0.00708014
           5    0.413445    0.424025  0.00613837
           6    0.411522    0.421941  0.00545756
           7     0.43519    0.423834  0.00499531
           8    0.428027    0.424358   0.0043983
           9    0.396787    0.421295  0.00486075
          10    0.432476    0.422413  0.00450143
          11    0.437392    0.423775  0.00429326
          12     0.45946    0.426748   0.0048574
          13    0.408126    0.425316  0.00469023
          14    0.445002    0.426722  0.00456112
          15    0.451401    0.428367   0.0045441
          16    0.430453    0.428498  0.00426196
          17    0.394538      0.4265  0.00445488
          18    0.444825    0.427518  0.00432216
          19    0.426934    0.427487  0.00409478
          20    0.459513    0.429089  0.00419146
