#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.904164   -0.904164           0
           2    -0.89558   -0.899872   0.0030349
           3   -0.894916    -0.89822  0.00243167
           4   -0.903244   -0.899476  0.00212349
           5   -0.904848    -0.90055  0.00195176
           6    -0.89996   -0.900452  0.00162895
           7   -0.902264   -0.900711  0.00141666
           8     -0.9055   -0.901309  0.00136019
           9    -0.89382   -0.900477  0.00144131
          10   -0.902036   -0.900633  0.00130558
          11   -0.901948   -0.900753  0.00119235
          12   -0.907068   -0.901279  0.00120354
          13   -0.896792   -0.900934   0.0011594
          14   -0.902036   -0.901013  0.00107925
          15   -0.898732   -0.900861  0.00101795
          16   -0.905984   -0.901181  0.00100343
          17   -0.898136   -0.901002 0.000960259
          18   -0.899876   -0.900939 0.000908946
          19   -0.897992   -0.900784 0.000874241
          20   -0.902628   -0.900876 0.000835377
