#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.061136    0.061136           0
           2    0.047972    0.054554  0.00465418
           3    0.060898   0.0566687  0.00355084
           4    0.061774    0.057945  0.00288341
           5    0.058448   0.0580456  0.00230848
           6    0.064322   0.0590917   0.0021477
           7    0.054904   0.0584934   0.0019224
           8    0.058004   0.0584323  0.00168308
           9     0.06156   0.0587798  0.00153153
          10    0.050374   0.0579392  0.00159243
          11    0.060952   0.0582131  0.00147103
          12    0.054458   0.0579002  0.00138132
          13    0.060352   0.0580888  0.00128788
          14    0.058444   0.0581141  0.00119614
          15    0.058002   0.0581067  0.00111642
          16     0.05959   0.0581994  0.00105049
          17    0.043982   0.0573631  0.00127898
          18    0.063044   0.0576787  0.00124626
          19    0.064016   0.0580122  0.00122449
          20    0.064258   0.0583245  0.00120243
