#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.318709    0.318709           0
           2    0.323101    0.320905  0.00155272
           3    0.327889    0.323233  0.00216432
           4    0.321507    0.322802  0.00166568
           5    0.321082    0.322458  0.00136759
           6    0.323112    0.322567  0.00114399
           7    0.314119     0.32136   0.0014866
           8    0.321632    0.321394  0.00130116
           9    0.322907    0.321562   0.0011674
          10    0.322206    0.321626  0.00105244
          11    0.324176    0.321858 0.000981948
          12    0.325062    0.322125 0.000935704
          13    0.319429    0.321918 0.000886411
          14    0.322697    0.321973 0.000824842
          15    0.319102    0.321782 0.000791752
          16    0.318294    0.321564   0.0007717
          17    0.321248    0.321545  0.00072653
          18    0.325728    0.321778 0.000722373
          19    0.328396    0.322126 0.000763737
          20    0.321457    0.322093 0.000726284
