#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.15576     0.15576           0
           2    -0.00472     0.07552   0.0567382
           3     0.15304     0.10136   0.0433117
           4    -0.03968      0.0661    0.044583
           5    -0.14824    0.023232   0.0523663
           6    -0.01856   0.0162667   0.0440994
           7    -0.07612  0.00306857   0.0397254
           8      0.0251   0.0058225    0.034855
           9     0.02074     0.00748   0.0310216
          10    -0.07562    -0.00083   0.0290111
          11    -0.02834 -0.00333091   0.0264813
          12     0.02174 -0.00124167   0.0243568
          13       0.099  0.00646923   0.0236724
          14      0.1335   0.0155429   0.0236566
          15     0.11636    0.022264   0.0230145
          16     0.03142   0.0228363   0.0215832
          17     0.00224   0.0216247   0.0203476
          18     0.00722   0.0208244   0.0192329
          19      0.1257   0.0263442   0.0189962
          20    -0.10238    0.019908   0.0191056
