#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.930531   -0.930531           0
           2    -0.92057   -0.925551   0.0035219
           3   -0.920383   -0.923828  0.00273693
           4   -0.919485   -0.922742  0.00225777
           5   -0.919775   -0.922149  0.00188261
           6   -0.917407   -0.921359  0.00172676
           7   -0.928964   -0.922445  0.00178957
           8   -0.923591   -0.922588  0.00157159
           9   -0.921753   -0.922496   0.0013997
          10   -0.921255   -0.922372  0.00126522
          11   -0.932028   -0.923249  0.00142253
          12   -0.926688   -0.923536  0.00133253
          13   -0.920554   -0.923307  0.00124961
          14   -0.920659   -0.923117  0.00117457
          15   -0.921334   -0.922999  0.00110227
          16   -0.921727   -0.922919  0.00103624
          17   -0.924401   -0.923006  0.00097894
          18   -0.928696   -0.923322 0.000974258
          19    -0.92697   -0.923514 0.000941706
          20   -0.930011   -0.923839 0.000948991
