#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.543162    0.543162           0
           2     0.50909    0.526126   0.0120463
           3    0.553552    0.535268   0.0109641
           4    0.460874     0.51667   0.0180845
           5    0.430336    0.499403   0.0211618
           6    0.430568     0.48793   0.0205102
           7     0.59002    0.502515    0.022167
           8    0.514134    0.503967   0.0194437
           9    0.470262    0.500222   0.0176402
          10    0.456364    0.495836   0.0164124
          11     0.52082    0.498107   0.0150767
          12    0.506984    0.498847   0.0138384
          13    0.470312    0.496652   0.0129468
          14    0.451768    0.493446   0.0124127
          15    0.487918    0.493078   0.0115906
          16    0.500536    0.493544   0.0108756
          17    0.497234    0.493761    0.010238
          18     0.51522    0.494953  0.00973839
          19    0.545296    0.497603  0.00957952
          20    0.569146     0.50118  0.00974558
