#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.79316     0.79316           0
           2     0.91552     0.85434   0.0432608
           3       0.792     0.83356   0.0334611
           4      0.8608     0.84037   0.0257795
           5    0.862914    0.844879   0.0210142
           6    0.824652    0.841508   0.0177802
           7    0.918902    0.852564   0.0183587
           8    0.864818    0.854096   0.0161276
           9    0.866804    0.855508   0.0143974
          10    0.590578    0.829015    0.028277
          11    0.909632    0.836344   0.0266392
          12     0.87416    0.839495    0.024605
          13     0.79614     0.83616   0.0229372
          14    0.811088    0.834369   0.0213686
          15    0.885378     0.83777   0.0202128
          16    0.844946    0.838218   0.0189545
          17    0.879516    0.840648   0.0179945
          18    0.806622    0.838757   0.0170938
          19    0.811722    0.837334   0.0162533
          20    0.921238     0.84153   0.0159728
