#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.388045    0.388045           0
           2    0.274227    0.331136   0.0402408
           3    0.424147     0.36214   0.0368852
           4    0.367805    0.363556   0.0276911
           5    0.366319    0.364109   0.0221584
           6     0.38467    0.367536   0.0187284
           7     0.31062    0.359405   0.0177303
           8    0.352894    0.358591   0.0155327
           9    0.352963    0.357966   0.0138194
          10    0.432249    0.365394   0.0142952
          11    0.295573    0.359047   0.0143358
          12    0.375354    0.360405   0.0132054
          13    0.387269    0.362472   0.0123502
          14    0.398794    0.365066   0.0117374
          15    0.318818    0.361983   0.0113526
          16    0.398741     0.36428   0.0108731
          17    0.320504    0.361705    0.010534
          18    0.389238    0.363235   0.0100592
          19    0.390755    0.364683  0.00963348
          20    0.271042    0.360001   0.0102265
