#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.418313    0.418313           0
           2    0.399729    0.409021  0.00657045
           3    0.378807     0.39895  0.00931717
           4    0.412648    0.402374  0.00759114
           5    0.412685    0.404436  0.00634684
           6    0.406361    0.404757  0.00529713
           7    0.404958    0.404786  0.00454047
           8    0.456111    0.411201  0.00719723
           9    0.431815    0.413492  0.00675215
          10    0.411511    0.413294  0.00607984
          11    0.418165    0.413737  0.00554323
          12    0.440395    0.415958  0.00550849
          13    0.424657    0.416627  0.00512524
          14    0.428876    0.417502  0.00483324
          15    0.418487    0.417568  0.00451147
          16    0.405915     0.41684  0.00428789
          17    0.452731    0.418951   0.0045257
          18    0.468757    0.421718   0.0050498
          19    0.427473    0.422021  0.00479309
          20    0.432106    0.422525  0.00457989
