#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.615703   -0.615703           0
           2   -0.614865   -0.615284   0.0002963
           3   -0.615386   -0.615318 0.000199458
           4   -0.615049   -0.615251 0.000160581
           5   -0.615717   -0.615344 0.000153146
           6   -0.615279   -0.615333 0.000128006
           7   -0.614509   -0.615215 0.000154702
           8   -0.615883   -0.615299  0.00015626
           9   -0.615168   -0.615284 0.000139573
          10   -0.615987   -0.615355 0.000142214
          11    -0.61574    -0.61539 0.000133524
          12   -0.615946   -0.615436 0.000130184
          13   -0.615844   -0.615467 0.000123888
          14   -0.614509   -0.615399 0.000132601
          15   -0.614103   -0.615313 0.000149257
          16   -0.615823   -0.615344 0.000143294
          17   -0.615475   -0.615352  0.00013507
          18   -0.614982   -0.615331 0.000129125
          19   -0.614993   -0.615314 0.000123553
          20   -0.615946   -0.615345 0.000121355
