#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.447682    0.447682           0
           2    0.437789    0.442735  0.00349769
           3    0.448129    0.444533  0.00275545
           4    0.456764    0.447591   0.0033591
           5    0.451841    0.448441  0.00279275
           6     0.45878    0.450164  0.00280907
           7    0.425817    0.446686  0.00402081
           8     0.41764    0.443055  0.00488999
           9    0.454769    0.444357  0.00451655
          10    0.442698    0.444191  0.00406794
          11    0.464128    0.446003  0.00408196
          12    0.444083    0.445843  0.00374493
          13    0.434195    0.444947  0.00356244
          14    0.428079    0.443742  0.00350581
          15    0.451083    0.444232  0.00330607
          16    0.420844     0.44277  0.00340729
          17    0.427664    0.441882  0.00332072
          18    0.451237    0.442401  0.00317665
          19    0.445716    0.442576  0.00301424
          20    0.439424    0.442418  0.00286765
