#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.4886     -0.4886           0
           2   -0.492069   -0.490334  0.00122643
           3   -0.489832   -0.490167 0.000828981
           4   -0.490667   -0.490292 0.000631092
           5    -0.48766   -0.489766 0.000690276
           6   -0.489231   -0.489676 0.000580954
           7   -0.488569   -0.489518 0.000519065
           8    -0.48754   -0.489271 0.000509682
           9   -0.490529   -0.489411  0.00047182
          10   -0.490348   -0.489504 0.000433849
          11   -0.491883   -0.489721 0.000445045
          12   -0.490965   -0.489824 0.000419866
          13   -0.488967   -0.489758  0.00039271
          14   -0.490405   -0.489805 0.000367366
          15   -0.490747   -0.489867 0.000348201
          16   -0.489583    -0.48985 0.000326893
          17     -0.4912   -0.489929 0.000317162
          18   -0.489064   -0.489881 0.000303164
          19   -0.490874   -0.489933 0.000291678
          20   -0.490142   -0.489944 0.000277281
