#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.68       -0.68           0
           2       -0.76       -0.72   0.0282843
           3       -0.76   -0.733333   0.0217732
           4       -0.76       -0.74   0.0173205
           5       -0.68      -0.728   0.0175271
           6       -0.68       -0.72   0.0163299
           7        -0.6   -0.702857   0.0211616
           8       -0.84       -0.72   0.0244949
           9       -0.76   -0.724444   0.0221728
          10       -0.84      -0.736   0.0227684
          11       -0.76   -0.738182   0.0208028
          12       -0.76       -0.74   0.0191485
          13       -0.76   -0.741538   0.0177373
          14       -0.76   -0.742857   0.0165193
          15       -0.76      -0.744   0.0154575
          16       -0.76      -0.745   0.0145237
          17       -0.68   -0.741176   0.0141637
          18       -0.68   -0.737778   0.0137786
          19       -0.68   -0.734737   0.0133847
          20       -0.76      -0.736    0.012775
          21       -0.68   -0.733333   0.0124419
          22       -0.68   -0.730909   0.0121102
          23       -0.68   -0.728696   0.0117842
          24       -0.76       -0.73   0.0113652
          25        -0.6     -0.7248   0.0120415
          26       -0.68   -0.723077    0.011701
          27        -0.6   -0.718519   0.0121231
          28       -0.76       -0.72   0.0117803
          29       -0.76   -0.721379   0.0114545
          30       -0.76   -0.722667   0.0111448
          31       -0.76   -0.723871   0.0108502
          32       -0.84     -0.7275   0.0111014
          33       -0.76   -0.728485   0.0108086
          34        -0.6   -0.724706   0.0111318
          35       -0.68   -0.723429   0.0108867
          36       -0.68   -0.722222    0.010651
          37       -0.76   -0.723243   0.0104119
          38       -0.76   -0.724211   0.0101828
          39       -0.68   -0.723077  0.00998456
          40       -0.76      -0.724  0.00977753
          41       -0.68   -0.722927  0.00959776
          42       -0.68   -0.721905  0.00942351
          43       -0.76   -0.722791  0.00924591
          44       -0.76   -0.723636  0.00907437
          45       -0.76   -0.724444  0.00890862
          46       -0.76   -0.725217  0.00874842
          47       -0.68   -0.724255  0.00861502
          48       -0.76      -0.725  0.00846767
          49       -0.76   -0.725714  0.00832493
          50       -0.76     -0.7264  0.00818662
          51       -0.68    -0.72549   0.0080765
          52       -0.76   -0.726154   0.0079484
          53       -0.84   -0.728302  0.00808347
          54       -0.76   -0.728889  0.00795506
          55       -0.84   -0.730909  0.00806286
          56       -0.68       -0.73  0.00796997
          57       -0.76   -0.730526   0.0078475
          58       -0.68   -0.729655   0.0077604
          59       -0.68   -0.728814  0.00767437
          60       -0.68      -0.728  0.00758947
          61       -0.68   -0.727213  0.00750573
          62        -0.6   -0.725161  0.00765999
          63        -0.6   -0.723175  0.00779178
          64       -0.44    -0.71875  0.00883745
          65        -0.6   -0.716923  0.00888832
          66       -0.76   -0.717576  0.00877758
          67       -0.68   -0.717015  0.00866447
          68       -0.68   -0.716471  0.00855413
          69        -0.6   -0.714783  0.00859509
          70       -0.68   -0.714286  0.00848666
          71       -0.68   -0.713803  0.00838085
          72       -0.84   -0.715556  0.00844574
          73       -0.76   -0.716164  0.00835196
          74       -0.68   -0.715676  0.00825339
          75       -0.68     -0.7152  0.00815704
          76        -0.6   -0.713684  0.00818933
          77        -0.6   -0.712208  0.00821499
          78        -0.6   -0.710769  0.00823466
          79        -0.6   -0.709367  0.00824893
          80        -0.6      -0.708  0.00825833
          81       -0.76   -0.708642  0.00818129
          82       -0.68   -0.708293  0.00808897
          83       -0.76   -0.708916  0.00801547
          84       -0.76   -0.709524  0.00794308
          85        -0.6   -0.708235  0.00795346
          86        -0.6   -0.706977  0.00795993
          87        -0.6   -0.705747  0.00796284
          88        -0.6   -0.704545  0.00796251
          89        -0.6   -0.703371  0.00795922
          90       -0.76      -0.704  0.00789562
          91       -0.68   -0.703736  0.00781325
          92       -0.76   -0.704348  0.00775222
          93        -0.6   -0.703226  0.00774964
          94       -0.68   -0.702979  0.00767113
          95       -0.84   -0.704421  0.00772479
