#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.73653    -0.73653           0
           2   -0.737962   -0.737246 0.000506345
           3   -0.738448   -0.737646 0.000470122
           4   -0.735947   -0.737222 0.000509537
           5   -0.736119   -0.737001 0.000452847
           6    -0.73802   -0.737171 0.000407991
           7   -0.738059   -0.737298 0.000368916
           8   -0.738798   -0.737485 0.000367379
           9   -0.739223   -0.737678 0.000373848
          10   -0.735023   -0.737413 0.000420311
          11   -0.739337   -0.737588 0.000416908
          12   -0.735455    -0.73741 0.000418355
          13   -0.736088   -0.737308 0.000398337
          14   -0.739381   -0.737456 0.000396434
          15   -0.735919   -0.737354 0.000383026
          16    -0.73772   -0.737377 0.000359769
          17   -0.738876   -0.737465 0.000349248
          18   -0.740081    -0.73761 0.000358803
          19    -0.73689   -0.737572 0.000341916
          20   -0.738866   -0.737637  0.00033088
