#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.12428     0.12428           0
           2    0.119288    0.121784  0.00176494
           3    0.162996    0.135521    0.011278
           4    0.114372    0.130234   0.0096184
           5     0.12435    0.129057  0.00776637
           6    0.116618    0.126984  0.00674302
           7    0.122568    0.126353  0.00580917
           8    0.135302    0.127472   0.0051896
           9    0.134736    0.128279  0.00467532
          10     0.10336    0.125787  0.00482639
          11    0.114646    0.124774  0.00449264
          12    0.108728    0.123437  0.00431267
          13    0.114216    0.122728  0.00403883
          14    0.113436    0.122064  0.00380448
          15     0.10275    0.120776  0.00376244
          16     0.12119    0.120802  0.00352737
          17    0.087202    0.118826  0.00383384
          18    0.124828    0.119159  0.00363532
          19    0.137896    0.120145  0.00357524
          20    0.113694    0.119823    0.003411
