#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.822779   -0.822779           0
           2   -0.823569   -0.823174 0.000279279
           3   -0.817335   -0.821228  0.00159999
           4   -0.822415   -0.821525  0.00122722
           5   -0.824036   -0.822027   0.0010797
           6   -0.822288   -0.822071  0.00090063
           7   -0.824535   -0.822423  0.00083796
           8   -0.821784   -0.822343 0.000737003
           9   -0.819875   -0.822069 0.000704263
          10   -0.820635   -0.821925 0.000648276
          11   -0.825364   -0.822238  0.00066043
          12   -0.820606   -0.822102 0.000619232
          13   -0.825417   -0.822357 0.000621902
          14   -0.825972   -0.822615 0.000628812
          15   -0.826541   -0.822877 0.000639035
          16    -0.82248   -0.822852 0.000599577
          17   -0.820361   -0.822706 0.000581946
          18   -0.820941   -0.822608 0.000557808
          19   -0.821834   -0.822567 0.000529932
          20   -0.823148   -0.822596  0.00050423
