#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.47111     0.47111           0
           2    0.456604    0.463857  0.00512889
           3    0.476539    0.468084   0.0048585
           4    0.503127    0.476845  0.00841671
           5    0.464669     0.47441  0.00707691
           6     0.49653    0.478097  0.00679012
           7    0.456054    0.474948  0.00650946
           8    0.463266    0.473487  0.00585728
           9       0.475    0.473655  0.00520888
          10    0.469885    0.473278  0.00470162
          11    0.480787    0.473961  0.00432347
          12    0.477826    0.474283  0.00397516
          13      0.4913    0.475592  0.00387891
          14    0.482061    0.476054  0.00362927
          15     0.46724    0.475467  0.00343455
          16    0.468679    0.475042  0.00324599
          17    0.459352    0.474119  0.00318356
          18    0.476846    0.474271   0.0030103
          19     0.47341    0.474226   0.0028522
          20    0.497015    0.475365  0.00292837
