#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00776    -0.00776           0
           2    -0.00232    -0.00504  0.00192333
           3    0.006094 -0.00132867   0.0032904
           4    0.007622    0.000909  0.00313774
           5    0.001938   0.0011148  0.00251693
           6   -0.002504 0.000511667   0.0021685
           7   -0.003506-6.22857e-05  0.00193318
           8    0.006528   0.0007615  0.00185879
           9     0.00422  0.00114578  0.00169151
          10   -0.003778   0.0006534  0.00159241
          11    0.009506  0.00145818  0.00163844
          12    0.000806  0.00140383   0.0015028
          13    0.001644  0.00142231  0.00138731
          14   -0.000764  0.00126614  0.00129698
          15   -0.006396 0.000755333  0.00130724
          16   -0.007464 0.000241625  0.00132263
          17   -0.012852-0.000528588  0.00145187
          18    0.003832-0.000286333  0.00139127
          19    0.009856 0.000247474  0.00141676
          20   -0.001164   0.0001769  0.00134768
