#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.803056    0.803056           0
           2     0.74036    0.771708   0.0221664
           3    0.754244    0.765887   0.0155232
           4    0.740542    0.759551   0.0128707
           5    0.743678    0.756376   0.0106809
           6    0.739508    0.753565  0.00926334
           7    0.793628    0.759288  0.00954572
           8    0.737424    0.756555  0.00873499
           9    0.706024     0.75094  0.00939718
          10    0.749902    0.750837  0.00845804
          11    0.684208    0.744779  0.00961646
          12    0.747198    0.744981   0.0088172
          13    0.670028    0.739215  0.00984519
          14    0.778904     0.74205  0.00954139
          15     0.78978    0.745232  0.00942095
          16    0.782576    0.747566  0.00911667
          17    0.759688    0.748279  0.00860824
          18     0.69389    0.745258  0.00864407
          19    0.819786     0.74918  0.00903539
          20    0.699336    0.746688  0.00892071
