#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.377376    0.377376           0
           2    0.360132    0.368754   0.0060967
           3    0.373097    0.370202  0.00423288
           4    0.371332    0.370484  0.00318408
           5    0.367126    0.369813  0.00261714
           6    0.374044    0.370518  0.00227398
           7    0.354996      0.3683  0.00283083
           8      0.3704    0.368563  0.00248911
           9    0.382008    0.370057  0.00262283
          10    0.370509    0.370102  0.00236094
          11    0.366125     0.36974  0.00217381
          12    0.370876    0.369835  0.00199472
          13    0.373841    0.370143  0.00186492
          14    0.369804    0.370119  0.00173187
          15    0.367495    0.369944  0.00162522
          16    0.375849    0.370313    0.001565
          17    0.367584    0.370153  0.00148115
          18    0.376595    0.370511  0.00144146
          19    0.359597    0.369936   0.0014756
          20    0.365395    0.369709  0.00141918
