#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.43192     0.43192           0
           2    0.416565    0.424242  0.00542906
           3    0.423076    0.423854  0.00363326
           4    0.430136    0.425424  0.00304554
           5    0.422391    0.424818  0.00249611
           6    0.418822    0.423818  0.00227129
           7    0.421569    0.423497  0.00196943
           8    0.419775    0.423032  0.00177735
           9     0.42512    0.423264  0.00159494
          10    0.408503    0.421788  0.00200537
          11    0.419197    0.421552  0.00183684
          12    0.430221    0.422275   0.0018203
          13    0.435795    0.423315  0.00195493
          14    0.425939    0.423502  0.00182426
          15    0.409647    0.422579  0.00192232
          16    0.435174    0.423366  0.00195675
          17      0.4287     0.42368  0.00186663
          18    0.437839    0.424466  0.00192156
          19    0.425423    0.424517  0.00182108
          20    0.422485    0.424415  0.00173286
