#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.774548   -0.774548           0
           2   -0.775088   -0.774818 0.000190919
           3   -0.773428   -0.774355 0.000399147
           4   -0.773076   -0.774035 0.000407746
           5   -0.773644   -0.773957 0.000333611
           6   -0.775196   -0.774163 0.000335911
           7   -0.776696   -0.774525 0.000441707
           8   -0.774484    -0.77452 0.000386524
           9   -0.775852   -0.774668  0.00037083
          10   -0.773908   -0.774592 0.000341446
          11   -0.775652   -0.774688 0.000323718
          12   -0.772928   -0.774542 0.000328302
          13   -0.775456   -0.774612 0.000310491
          14   -0.775524   -0.774677 0.000295067
          15   -0.771692   -0.774478 0.000335868
          16   -0.774784   -0.774497  0.00031542
          17   -0.776788   -0.774632 0.000324375
          18   -0.771964   -0.774484 0.000338529
          19    -0.77132   -0.774317 0.000359338
          20   -0.776368    -0.77442   0.0003557
