#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.80864    -0.80864           0
           2    -0.80504    -0.80684  0.00127288
           3   -0.808045   -0.807242 0.000909719
           4   -0.805227   -0.806738 0.000809825
           5   -0.808941   -0.807179 0.000758309
           6   -0.809117   -0.807502 0.000697363
           7   -0.809354   -0.807766 0.000646011
           8   -0.808233   -0.807825 0.000567882
           9   -0.812455   -0.808339 0.000700086
          10   -0.809702   -0.808475  0.00064321
          11   -0.809175   -0.808539 0.000587873
          12   -0.806628    -0.80838 0.000560037
          13   -0.807481   -0.808311 0.000521209
          14   -0.809567     -0.8084 0.000491645
          15   -0.803984   -0.808106 0.000539878
          16   -0.808767   -0.808147 0.000507715
          17   -0.808718   -0.808181 0.000478957
          18   -0.805678   -0.808042 0.000472108
          19   -0.808567   -0.808069 0.000448068
          20   -0.810477    -0.80819  0.00044154
