#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.193016    0.193016           0
           2    0.182204     0.18761  0.00382262
           3    0.231242    0.202154   0.0121455
           4    0.171944    0.194602   0.0112141
           5    0.210654    0.197812  0.00941965
           6    0.190658     0.19662  0.00792481
           7    0.193716    0.196205  0.00680355
           8    0.194032    0.195933  0.00595852
           9    0.196566    0.196004  0.00529688
          10    0.210912    0.197494  0.00497257
          11    0.163556    0.194409  0.00539341
          12    0.179606    0.193175  0.00508307
          13    0.191046    0.193012  0.00469471
          14    0.160154    0.190665  0.00491111
          15    0.167002    0.189087  0.00483042
          16     0.20616    0.190154  0.00464488
          17     0.19229     0.19028  0.00437335
          18    0.217078    0.191769  0.00437646
          19     0.23735    0.194168  0.00475844
          20    0.226854    0.195802  0.00479296
