#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.408943    0.408943           0
           2    0.398204    0.403574  0.00379697
           3    0.374899    0.394015  0.00820444
           4    0.385826    0.391968  0.00640366
           5    0.376838    0.388942  0.00579397
           6    0.370379    0.385848   0.0055937
           7    0.412023    0.389587  0.00591377
           8    0.363182    0.386287  0.00602565
           9    0.396126     0.38738  0.00545441
          10    0.403055    0.388948  0.00512926
          11    0.363322    0.386618  0.00516498
          12     0.40039    0.387766  0.00486041
          13    0.410714    0.389531  0.00479639
          14    0.379404    0.388808  0.00450801
          15    0.366294    0.387307  0.00445033
          16    0.410271    0.388742  0.00439754
          17    0.385734    0.388565  0.00414242
          18    0.350036    0.386424  0.00443093
          19    0.394722    0.386861  0.00421919
          20    0.340599    0.384548  0.00459879
