#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.402832    0.402832           0
           2    0.452789    0.427811   0.0176626
           3    0.432943    0.429521   0.0118576
           4    0.451757     0.43508   0.0101127
           5    0.464943    0.441053  0.00969471
           6    0.489298    0.449094   0.0109155
           7    0.475677    0.452891  0.00999496
           8    0.478074    0.456039  0.00922799
           9    0.480525     0.45876  0.00859437
          10    0.464511    0.459335  0.00775415
          11    0.469798    0.460286  0.00710732
          12    0.472987    0.461344  0.00659338
          13      0.4963    0.464033  0.00661179
          14    0.438182    0.462187  0.00639217
          15    0.492698    0.464221  0.00628134
          16    0.421667    0.461561   0.0064272
          17    0.452468    0.461026  0.00607135
          18    0.474437    0.461771  0.00577959
          19    0.414087    0.459262  0.00599558
          20    0.464273    0.459512  0.00570104
