#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.427799    0.427799           0
           2    0.412394    0.420096  0.00544665
           3    0.416521    0.418905  0.00375919
           4     0.42496    0.420418  0.00310927
           5    0.416031    0.419541  0.00260832
           6     0.41128    0.418164  0.00251081
           7    0.419159    0.418306  0.00215614
           8    0.413465    0.417701  0.00196972
           9    0.418939    0.417839  0.00175567
          10    0.411226    0.417177  0.00170007
          11    0.413014    0.416799  0.00158708
          12    0.429368    0.417846  0.00176699
          13    0.425174     0.41841  0.00171862
          14    0.421562    0.418635  0.00161054
          15    0.403551     0.41763  0.00178979
          16    0.425611    0.418128  0.00174606
          17    0.421023    0.418299  0.00165163
          18    0.434091    0.419176  0.00177769
          19     0.42507    0.419486  0.00171098
          20    0.425917    0.419808  0.00165537
